Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,"LateAircraftDelay
",Oairname,OCity,OCountry,OLatitude,OLongitude,Dair,DCity,DCountry,DLatitude,DLongitude
2008,1,3,4,802,800,1016,1030,WN,1683,N264LV,134,150,98,-14,2,PHL,JAX,742,6,30,0,,0,NA,NA,NA,NA,"NA
",Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139,Jacksonville Intl,Jacksonville,United States,30.494056,-81.687861
2008,1,3,4,933,935,1151,1220,WN,784,N401WN,318,345,298,-29,-2,PHL,LAS,2176,11,9,0,,0,NA,NA,NA,NA,"NA
",Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,610,610,819,855,WN,288,N363SW,129,165,112,-36,0,PHL,MCO,861,6,11,0,,0,NA,NA,NA,NA,"NA
",Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,3,4,959,940,1223,1235,WN,687,N663SW,144,175,115,-12,19,PHL,MCO,861,5,24,0,,0,NA,NA,NA,NA,"NA
",Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,3,4,1308,1310,1521,1550,WN,1319,N356SW,133,160,116,-29,-2,PHL,MCO,861,9,8,0,,0,NA,NA,NA,NA,"NA
",Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,3,4,1049,1035,1338,1330,WN,2995,N659SW,169,175,114,8,14,PHL,MCO,861,39,16,0,,0,NA,NA,NA,NA,"NA
",Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,3,4,1528,1505,1626,1630,WN,201,N251WN,118,145,103,-4,23,PHL,MDW,668,6,9,0,,0,NA,NA,NA,NA,"NA
",Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,2109,2040,2237,2205,WN,370,N213WN,148,145,101,32,29,PHL,MDW,668,28,19,0,,0,3,0,3,0,"26
",Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,1631,1620,1730,1745,WN,2199,N900WN,119,145,103,-15,11,PHL,MDW,668,4,12,0,,0,NA,NA,NA,NA,"NA
",Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,1314,1255,1414,1410,WN,3844,N446WN,120,135,103,4,19,PHL,MDW,668,7,10,0,,0,NA,NA,NA,NA,"NA
",Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,1713,1710,1823,1835,WN,348,N276WN,70,85,57,-12,3,PHL,MHT,290,3,10,0,,0,NA,NA,NA,NA,"NA
",Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139,Manchester Regional Airport,Manchester NH,United States,42.932556,-71.435667
2008,1,3,4,744,745,906,900,WN,487,N771SA,82,75,58,6,-1,PHL,MHT,290,3,21,0,,0,NA,NA,NA,NA,"NA
",Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139,Manchester Regional Airport,Manchester NH,United States,42.932556,-71.435667
2008,1,3,4,1240,1240,1353,1350,WN,2964,N347SW,73,70,60,3,0,PHL,MHT,290,4,9,0,,0,NA,NA,NA,NA,"NA
",Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139,Manchester Regional Airport,Manchester NH,United States,42.932556,-71.435667
2008,1,3,4,846,825,1107,1120,WN,2379,N394SW,141,175,120,-13,21,PHL,PBI,951,4,17,0,,0,NA,NA,NA,NA,"NA
",Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139,Palm Beach Intl,West Palm Beach,United States,26.683161,-80.095589
2008,1,3,4,1107,1045,1403,1425,WN,3240,N282WN,296,340,279,-22,22,PHL,PHX,2075,6,11,0,,0,NA,NA,NA,NA,"NA
",Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,3,4,1915,1915,2027,2040,WN,1121,N211WN,72,85,46,-13,0,PHL,PIT,267,6,20,0,,0,NA,NA,NA,NA,"NA
",Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139,Pittsburgh Intl,Pittsburgh,United States,40.491467,-80.232872
2008,1,3,4,2148,2120,2248,2240,WN,2200,N350SW,60,80,46,8,28,PHL,PIT,267,6,8,0,,0,NA,NA,NA,NA,"NA
",Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139,Pittsburgh Intl,Pittsburgh,United States,40.491467,-80.232872
2008,1,3,4,610,615,716,730,WN,2637,N401WN,66,75,47,-14,-5,PHL,PIT,267,7,12,0,,0,NA,NA,NA,NA,"NA
",Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139,Pittsburgh Intl,Pittsburgh,United States,40.491467,-80.232872
2008,1,3,4,2034,1955,2135,2100,WN,31,N793SA,61,65,43,35,39,PHL,PVD,238,5,13,0,,0,2,0,0,0,"33
",Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139,Theodore Francis Green State,Providence,United States,41.732581,-71.420383
2008,1,3,4,655,655,806,805,WN,636,N648SW,71,70,46,1,0,PHL,PVD,238,14,11,0,,0,NA,NA,NA,NA,"NA
",Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139,Theodore Francis Green State,Providence,United States,41.732581,-71.420383
2008,1,3,4,1723,1715,1830,1825,WN,3493,N206WN,67,70,51,5,8,PHL,PVD,238,4,12,0,,0,NA,NA,NA,NA,"NA
",Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139,Theodore Francis Green State,Providence,United States,41.732581,-71.420383
2008,1,3,4,630,630,744,800,WN,341,N315SW,74,90,54,-16,0,PHL,RDU,336,4,16,0,,0,NA,NA,NA,NA,"NA
",Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139,Raleigh Durham Intl,Raleigh-durham,United States,35.877639,-78.787472
2008,1,3,4,849,835,958,1000,WN,2293,N770SA,69,85,50,-2,14,PHL,RDU,336,3,16,0,,0,NA,NA,NA,NA,"NA
",Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139,Raleigh Durham Intl,Raleigh-durham,United States,35.877639,-78.787472
2008,1,3,4,2043,2045,2151,2220,WN,3685,N790SW,68,95,52,-29,-2,PHL,RDU,336,3,13,0,,0,NA,NA,NA,NA,"NA
",Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139,Raleigh Durham Intl,Raleigh-durham,United States,35.877639,-78.787472
2008,1,3,4,959,1005,1234,1300,WN,723,N648SW,155,175,125,-26,-6,PHL,TPA,920,5,25,0,,0,NA,NA,NA,NA,"NA
",Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139,Tampa Intl,Tampa,United States,27.975472,-82.53325
2008,1,3,4,1449,1405,1714,1655,WN,998,N369SW,145,170,127,19,44,PHL,TPA,920,4,14,0,,0,6,0,0,0,"13
",Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139,Tampa Intl,Tampa,United States,27.975472,-82.53325
2008,1,3,4,717,715,812,815,WN,290,N224WN,55,60,42,-3,2,PHX,ABQ,328,4,9,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944
2008,1,3,4,1438,1405,1536,1505,WN,555,N506SW,58,60,41,31,33,PHX,ABQ,328,3,14,0,,0,20,0,0,0,"11
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944
2008,1,3,4,1841,1720,1938,1825,WN,746,N637SW,57,65,41,73,81,PHX,ABQ,328,6,10,0,,0,11,0,0,0,"62
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944
2008,1,3,4,2010,1955,2109,2100,WN,1415,N396SW,59,65,41,9,15,PHX,ABQ,328,5,13,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944
2008,1,3,4,1658,1630,1754,1730,WN,2614,N602SW,56,60,42,24,28,PHX,ABQ,328,3,11,0,,0,5,0,0,0,"19
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944
2008,1,3,4,811,810,906,915,WN,3421,N521SW,55,65,43,-9,1,PHX,ABQ,328,4,8,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944
2008,1,3,4,2022,2015,2324,2320,WN,780,N773SA,122,125,103,4,7,PHX,AUS,872,5,14,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889
2008,1,3,4,858,840,1201,1150,WN,3949,N323SW,123,130,103,11,18,PHX,AUS,872,3,17,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889
2008,1,3,4,2045,2005,42,15,WN,109,N269WN,177,190,166,27,40,PHX,BNA,1448,4,7,0,,0,3,0,0,0,"24
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Nashville Intl,Nashville,United States,36.124472,-86.678194
2008,1,3,4,1709,1555,2106,2005,WN,891,N400WN,177,190,163,61,74,PHX,BNA,1448,3,11,0,,0,7,0,0,0,"54
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Nashville Intl,Nashville,United States,36.124472,-86.678194
2008,1,3,4,956,950,1554,1600,WN,496,N437WN,238,250,221,-6,6,PHX,BUF,1912,3,14,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Buffalo Niagara Intl,Buffalo,United States,42.940525,-78.732167
2008,1,3,4,936,935,957,1005,WN,529,N345SA,81,90,71,-8,1,PHX,BUR,369,2,8,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Bob Hope,Burbank,United States,34.200667,-118.358667
2008,1,3,4,1836,1750,1902,1810,WN,806,N711HK,86,80,70,52,46,PHX,BUR,369,3,13,0,,0,0,0,6,0,"46
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Bob Hope,Burbank,United States,34.200667,-118.358667
2008,1,3,4,1121,1055,1151,1125,WN,957,N344SW,90,90,70,26,26,PHX,BUR,369,3,17,0,,0,1,0,0,0,"25
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Bob Hope,Burbank,United States,34.200667,-118.358667
2008,1,3,4,2032,2010,2048,2035,WN,2871,N709SW,76,85,69,13,22,PHX,BUR,369,2,5,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Bob Hope,Burbank,United States,34.200667,-118.358667
2008,1,3,4,721,720,742,745,WN,3681,N320SW,81,85,70,-3,1,PHX,BUR,369,2,9,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Bob Hope,Burbank,United States,34.200667,-118.358667
2008,1,3,4,701,700,1308,1310,WN,899,N200WN,247,250,235,-2,1,PHX,BWI,1999,3,9,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,3,4,1523,1445,2126,2055,WN,1686,N207WN,243,250,230,31,38,PHX,BWI,1999,4,9,0,,0,0,0,0,5,"26
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,3,4,931,930,1113,1115,WN,873,N287WN,102,105,80,-2,1,PHX,DEN,602,13,9,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Denver Intl,Denver,United States,39.861656,-104.673178
2008,1,3,4,636,635,808,820,WN,992,N478WN,92,105,79,-12,1,PHX,DEN,602,5,8,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Denver Intl,Denver,United States,39.861656,-104.673178
2008,1,3,4,1548,1540,1732,1720,WN,2786,N278WN,104,100,88,12,8,PHX,DEN,602,8,8,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Denver Intl,Denver,United States,39.861656,-104.673178
2008,1,3,4,1004,950,1556,1540,WN,1428,N412WN,232,230,210,16,14,PHX,DTW,1671,7,15,0,,0,10,0,2,0,"4
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Detroit Metro Wayne Co,Detroit,United States,42.212444,-83.353389
2008,1,3,4,1331,1305,1440,1410,WN,116,N310SW,69,65,50,30,26,PHX,ELP,347,4,15,0,,0,11,0,4,0,"15
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,El Paso Intl,El Paso,United States,31.80725,-106.377583
2008,1,3,4,1515,1500,1617,1605,WN,1506,N737JW,62,65,48,12,15,PHX,ELP,347,3,11,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,El Paso Intl,El Paso,United States,31.80725,-106.377583
2008,1,3,4,2227,2135,2327,2240,WN,3140,N418WN,60,65,45,47,52,PHX,ELP,347,5,10,0,,0,43,0,0,0,"4
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,El Paso Intl,El Paso,United States,31.80725,-106.377583
2008,1,3,4,1257,1250,1613,1620,WN,342,N246LV,136,150,121,-7,7,PHX,HOU,1020,4,11,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,William P Hobby,Houston,United States,29.645419,-95.278889
2008,1,3,4,614,615,931,940,WN,1508,N332SW,137,145,120,-9,-1,PHX,HOU,1020,9,8,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,William P Hobby,Houston,United States,29.645419,-95.278889
2008,1,3,4,924,915,1243,1250,WN,3317,N728SW,139,155,126,-7,9,PHX,HOU,1020,3,10,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,William P Hobby,Houston,United States,29.645419,-95.278889
2008,1,3,4,1802,1725,2318,2245,WN,2726,N777QC,196,200,170,33,37,PHX,IND,1489,8,18,0,,0,6,0,0,0,"27
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Indianapolis Intl,Indianapolis,United States,39.717331,-86.294383
2008,1,3,4,1616,1615,1624,1620,WN,340,N634SW,68,65,47,4,1,PHX,LAS,256,6,15,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,1527,1505,1527,1505,WN,538,N619SW,60,60,45,22,22,PHX,LAS,256,7,8,0,,0,7,0,0,0,"15
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,1706,1650,1707,1655,WN,675,N286WN,61,65,44,12,16,PHX,LAS,256,7,10,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,1956,2000,1956,2005,WN,774,N437WN,60,65,42,-9,-4,PHX,LAS,256,6,12,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,928,900,929,910,WN,984,N449WN,61,70,44,19,28,PHX,LAS,256,5,12,0,,0,19,0,0,0,"0
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,1242,1240,1254,1245,WN,1245,N747SA,72,65,48,9,2,PHX,LAS,256,15,9,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,742,730,738,730,WN,2030,N725SW,56,60,44,8,12,PHX,LAS,256,4,8,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,2048,2030,2043,2035,WN,3061,N447WN,55,65,44,8,18,PHX,LAS,256,6,5,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,1007,1010,1049,1020,WN,3572,N489WN,102,70,47,29,-3,PHX,LAS,256,6,49,0,,0,0,0,29,0,"0
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,3,4,1448,1440,1517,1500,WN,232,N740SW,89,80,63,17,8,PHX,LAX,370,8,18,0,,0,8,0,9,0,"0
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075
2008,1,3,4,1940,1915,2010,1935,WN,343,N687SW,90,80,63,35,25,PHX,LAX,370,20,7,0,,0,10,0,10,0,"15
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075
2008,1,3,4,2118,2050,2138,2115,WN,1033,N757LV,80,85,60,23,28,PHX,LAX,370,15,5,0,,0,23,0,0,0,"0
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075
2008,1,3,4,644,645,659,705,WN,2291,N431WN,75,80,59,-6,-1,PHX,LAX,370,6,10,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075
2008,1,3,4,1321,1315,1351,1335,WN,2360,N618WN,90,80,65,16,6,PHX,LAX,370,6,19,0,,0,6,0,10,0,"0
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075
2008,1,3,4,1644,1610,1713,1630,WN,2812,N671SW,89,80,63,43,34,PHX,LAX,370,4,22,0,,0,22,0,9,0,"12
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075
2008,1,3,4,2010,1955,2332,2330,WN,753,N248WN,142,155,124,2,15,PHX,LIT,1136,5,13,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Adams Fld,Little Rock,United States,34.729444,-92.224306
2008,1,3,4,2230,2105,143,35,WN,835,N460WN,133,150,116,68,85,PHX,MCI,1044,5,12,0,,0,9,0,0,0,"59
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Kansas City Intl,Kansas City,United States,39.297606,-94.713905
2008,1,3,4,646,650,1017,1020,WN,3856,N603SW,151,150,134,-3,-4,PHX,MCI,1044,4,13,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Kansas City Intl,Kansas City,United States,39.297606,-94.713905
2008,1,3,4,2045,2030,38,45,WN,349,N759GS,173,195,160,-7,15,PHX,MDW,1444,5,8,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,1936,1920,2337,2340,WN,1566,N498WN,181,200,163,-3,16,PHX,MDW,1444,7,11,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,1641,1610,2041,2030,WN,1929,N723SW,180,200,164,11,31,PHX,MDW,1444,5,11,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,1404,1350,1810,1810,WN,2703,N734SA,186,200,173,0,14,PHX,MDW,1444,6,7,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,3,4,1157,1145,1841,1830,WN,3598,N790SW,284,285,258,11,12,PHX,MHT,2279,3,23,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Manchester Regional Airport,Manchester NH,United States,42.932556,-71.435667
2008,1,3,4,1813,1715,1928,1820,WN,357,N682SW,135,125,117,68,58,PHX,OAK,646,3,15,0,,0,0,0,10,0,"58
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,3,4,1129,1130,1235,1235,WN,1028,N214WN,126,125,109,0,-1,PHX,OAK,646,3,14,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,3,4,943,925,1048,1035,WN,2646,N647SW,125,130,110,13,18,PHX,OAK,646,5,10,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,3,4,2249,2150,2357,2250,WN,3492,N772SW,128,120,108,67,59,PHX,OAK,646,6,14,0,,0,26,0,8,0,"33
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,3,4,2144,2025,32,2330,WN,282,N338SW,108,125,99,62,79,PHX,OKC,833,3,6,0,,0,0,0,0,0,"62
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Will Rogers World,Oklahoma City,United States,35.393089,-97.600733
2008,1,3,4,1654,1515,2009,1840,WN,316,N797MX,135,145,120,89,99,PHX,OMA,1037,2,13,0,,0,6,0,0,0,"83
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Eppley Afld,Omaha,United States,41.303167,-95.894069
2008,1,3,4,734,715,1056,1045,WN,1333,N334SW,142,150,128,11,19,PHX,OMA,1037,3,11,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Eppley Afld,Omaha,United States,41.303167,-95.894069
2008,1,3,4,1636,1550,1648,1555,WN,508,N455WN,72,65,54,53,46,PHX,ONT,325,3,15,0,,0,3,0,7,0,"43
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Ontario Intl,Ontario,United States,34.056,-117.601194
2008,1,3,4,1022,1000,1038,1020,WN,616,N495WN,76,80,53,18,22,PHX,ONT,325,5,18,0,,0,13,0,0,0,"5
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Ontario Intl,Ontario,United States,34.056,-117.601194
2008,1,3,4,1743,1720,1754,1730,WN,966,N345SA,71,70,58,24,23,PHX,ONT,325,4,9,0,,0,0,0,1,0,"23
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Ontario Intl,Ontario,United States,34.056,-117.601194
2008,1,3,4,2306,2135,2318,2145,WN,2369,N739GB,72,70,57,93,91,PHX,ONT,325,4,11,0,,0,12,0,2,0,"79
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Ontario Intl,Ontario,United States,34.056,-117.601194
2008,1,3,4,716,700,723,715,WN,3422,N684WN,67,75,54,8,16,PHX,ONT,325,3,10,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Ontario Intl,Ontario,United States,34.056,-117.601194
2008,1,3,4,1324,1325,1340,1335,WN,3767,N480WN,76,70,55,5,-1,PHX,ONT,325,3,18,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Ontario Intl,Ontario,United States,34.056,-117.601194
2008,1,3,4,1415,1345,1547,1540,WN,1012,N378SW,152,175,141,7,30,PHX,PDX,1009,3,8,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Portland Intl,Portland,United States,45.588722,-122.5975
2008,1,3,4,1001,940,1613,1600,WN,175,N759GS,252,260,236,13,21,PHX,PHL,2075,4,12,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139
2008,1,3,4,1322,1310,1912,1905,WN,3657,N260WN,230,235,207,7,12,PHX,PIT,1813,6,17,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Pittsburgh Intl,Pittsburgh,United States,40.491467,-80.232872
2008,1,3,4,941,940,1532,1545,WN,2818,N741SA,231,245,219,-13,1,PHX,RDU,1891,3,9,0,,0,NA,NA,NA,NA,"NA
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Raleigh Durham Intl,Raleigh-durham,United States,35.877639,-78.787472
2008,1,3,4,1444,1430,1536,1520,WN,736,N342SW,112,110,87,16,14,PHX,RNO,601,4,21,0,,0,14,0,2,0,"0
",Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583,Reno Tahoe Intl,Reno,United States,39.499108,-119.768108
