Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,"LateAircraftDelay ",Oaname,OCity,OCountry,OLatitude,OLongitude,Daname,DCity,DCountry,DLatitude,DLongitude
2008,1,7,1,939,940,1209,1215,WN,3421,N520SW,90,95,81,-6,-1,ABQ,DAL,580,2,7,0,,0,NA,NA,NA,NA,"NA",Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944,Dallas Love Fld,Dallas,United States,32.847111,-96.851778
2008,1,7,1,631,635,734,750,WN,1218,N753SW,63,75,51,-16,-4,ABQ,DEN,349,5,7,0,,0,NA,NA,NA,NA,"NA",Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944,Denver Intl,Denver,United States,39.861656,-104.673178
2008,1,7,1,612,615,704,710,WN,348,N634SW,52,55,40,-6,-3,ABQ,ELP,223,3,9,0,,0,NA,NA,NA,NA,"NA",Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944,El Paso Intl,El Paso,United States,31.80725,-106.377583
2008,1,7,1,1008,1005,1055,1055,WN,1001,N632SW,47,50,37,0,3,ABQ,ELP,223,4,6,0,,0,NA,NA,NA,NA,"NA",Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944,El Paso Intl,El Paso,United States,31.80725,-106.377583
2008,1,7,1,1921,1845,2214,2140,WN,1925,N436WN,113,115,99,34,36,ABQ,HOU,759,5,9,0,,0,2,0,0,0,"32",Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944,William P Hobby,Houston,United States,29.645419,-95.278889
2008,1,7,1,1440,1245,1521,1320,WN,1328,N699SW,101,95,83,121,115,ABQ,LAS,487,6,12,0,,0,0,0,6,0,"115",Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,7,1,954,950,1045,1025,WN,1586,N327SW,111,95,83,20,4,ABQ,LAS,487,3,25,0,,0,0,0,20,0,"0",Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,7,1,1539,1520,1611,1555,WN,2284,N713SW,92,95,75,16,19,ABQ,LAS,487,5,12,0,,0,16,0,0,0,"0",Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,7,1,1125,1115,1155,1150,WN,2874,N384SW,90,95,79,5,10,ABQ,LAS,487,6,5,0,,0,NA,NA,NA,NA,"NA",Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,7,1,1513,1500,1615,1605,WN,1135,N346SW,122,125,105,10,13,ABQ,LAX,677,5,12,0,,0,NA,NA,NA,NA,"NA",Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075
2008,1,7,1,2019,2005,2121,2105,WN,2027,N360SW,122,120,108,16,14,ABQ,LAX,677,6,8,0,,0,4,0,2,0,"10",Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075
2008,1,7,1,1655,1610,1857,1810,WN,2374,N323SW,62,60,45,47,45,ABQ,MAF,332,3,14,0,,0,1,0,2,0,"44",Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944,Midland Intl,Midland,United States,31.942528,-102.201914
2008,1,7,1,1929,1855,2212,2145,WN,580,N627SW,103,110,87,27,34,ABQ,MCI,718,6,10,0,,0,15,0,0,0,"12",Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944,Kansas City Intl,Kansas City,United States,39.297606,-94.713905
2008,1,7,1,1315,1250,1839,1810,WN,3245,N253WN,204,200,185,29,25,ABQ,MCO,1552,11,8,0,,0,11,0,4,0,"14",Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,7,1,1458,1500,1923,1840,WN,3481,N462WN,205,160,191,43,-2,ABQ,MDW,1121,5,9,0,,0,0,0,43,0,"0",Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,7,1,1921,1925,2055,2100,WN,231,N740SW,154,155,135,-5,-4,ABQ,OAK,889,6,13,0,,0,NA,NA,NA,NA,"NA",Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944,Metropolitan Oakland Intl,Oakland,United States,37.721278,-122.220722
2008,1,7,1,1757,1800,1958,2000,WN,360,N786SW,181,180,167,-2,-3,ABQ,PDX,1111,4,10,0,,0,NA,NA,NA,NA,"NA",Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944,Portland Intl,Portland,United States,45.588722,-122.5975
2008,1,7,1,755,755,942,910,WN,88,N281WN,107,75,78,32,0,ABQ,PHX,328,6,23,0,,0,0,0,32,0,"0",Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,7,1,1528,1525,1654,1640,WN,357,N243WN,86,75,59,14,3,ABQ,PHX,328,8,19,0,,0,NA,NA,NA,NA,"NA",Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,7,1,1607,1600,1717,1715,WN,806,N456WN,70,75,55,2,7,ABQ,PHX,328,4,11,0,,0,NA,NA,NA,NA,"NA",Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,7,1,1021,905,1139,1025,WN,957,N382SW,78,80,67,74,76,ABQ,PHX,328,4,7,0,,0,0,0,74,0,"0",Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,7,1,1822,1825,1938,1945,WN,2871,N475WN,76,80,60,-7,-3,ABQ,PHX,328,5,11,0,,0,NA,NA,NA,NA,"NA",Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,7,1,1221,1220,1320,1315,WN,137,N692SW,119,115,106,5,1,ABQ,SAN,628,3,10,0,,0,NA,NA,NA,NA,"NA",Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944,San Diego Intl,San Diego,United States,32.733556,-117.189667
2008,1,7,1,750,705,847,755,WN,783,N337SW,117,110,105,52,45,ABQ,SAN,628,2,10,0,,0,45,0,7,0,"0",Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944,San Diego Intl,San Diego,United States,32.733556,-117.189667
2008,1,7,1,838,840,1041,1055,WN,2270,N738CB,183,195,173,-14,-2,ABQ,SEA,1180,3,7,0,,0,NA,NA,NA,NA,"NA",Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944,Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306
2008,1,7,1,912,915,1045,1055,WN,1002,N292WN,93,100,79,-10,-3,ABQ,SLC,493,7,7,0,,0,NA,NA,NA,NA,"NA",Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944,Salt Lake City Intl,Salt Lake City,United States,40.788389,-111.977772
2008,1,7,1,1440,1440,1953,1950,WN,3425,N435WN,193,190,176,3,0,ABQ,TPA,1497,7,10,0,,0,NA,NA,NA,NA,"NA",Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944,Tampa Intl,Tampa,United States,27.975472,-82.53325
2008,1,7,1,1027,1020,1144,1130,WN,1655,N688SW,77,70,62,14,7,ABQ,TUS,321,4,11,0,,0,NA,NA,NA,NA,"NA",Albuquerque International Sunport,Albuquerque,United States,35.0402222,-106.6091944,Tucson Intl,Tucson,United States,32.116083,-110.941028
2008,1,7,1,1009,1005,1111,1120,WN,733,N380SW,62,75,53,-9,4,ALB,BWI,288,2,7,0,,0,NA,NA,NA,NA,"NA",Albany Intl,Albany,United States,42.748267,-73.801692,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,7,1,619,615,737,735,WN,2697,N475WN,78,80,55,2,4,ALB,BWI,288,3,20,0,,0,NA,NA,NA,NA,"NA",Albany Intl,Albany,United States,42.748267,-73.801692,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,7,1,831,830,936,945,WN,3397,N402WN,65,75,54,-9,1,ALB,BWI,288,5,6,0,,0,NA,NA,NA,NA,"NA",Albany Intl,Albany,United States,42.748267,-73.801692,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,7,1,1138,1135,1414,1420,WN,3237,N790SW,336,345,323,-6,3,ALB,LAS,2237,4,9,0,,0,NA,NA,NA,NA,"NA",Albany Intl,Albany,United States,42.748267,-73.801692,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,7,1,808,810,1047,1115,WN,2958,N739GB,159,185,146,-28,-2,ALB,MCO,1073,6,7,0,,0,NA,NA,NA,NA,"NA",Albany Intl,Albany,United States,42.748267,-73.801692,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,7,1,658,700,831,825,WN,2262,N365SW,153,145,142,6,-2,ALB,MDW,717,4,7,0,,0,NA,NA,NA,NA,"NA",Albany Intl,Albany,United States,42.748267,-73.801692,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,7,1,735,735,1026,1045,WN,3306,N758SW,171,190,158,-19,0,ALB,TPA,1130,4,9,0,,0,NA,NA,NA,NA,"NA",Albany Intl,Albany,United States,42.748267,-73.801692,Tampa Intl,Tampa,United States,27.975472,-82.53325
2008,1,7,1,627,630,734,735,WN,5,N522SW,67,65,53,-1,-3,AMA,DAL,324,4,10,0,,0,NA,NA,NA,NA,"NA",Rick Husband Amarillo Intl,Amarillo,United States,35.219369,-101.705931,Dallas Love Fld,Dallas,United States,32.847111,-96.851778
2008,1,7,1,1357,1355,1457,1500,WN,37,N507SW,60,65,51,-3,2,AMA,DAL,324,3,6,0,,0,NA,NA,NA,NA,"NA",Rick Husband Amarillo Intl,Amarillo,United States,35.219369,-101.705931,Dallas Love Fld,Dallas,United States,32.847111,-96.851778
2008,1,7,1,1253,1255,1354,1400,WN,85,N361SW,61,65,51,-6,-2,AMA,DAL,324,3,7,0,,0,NA,NA,NA,NA,"NA",Rick Husband Amarillo Intl,Amarillo,United States,35.219369,-101.705931,Dallas Love Fld,Dallas,United States,32.847111,-96.851778
2008,1,7,1,2008,2015,2122,2120,WN,1582,N328SW,74,65,63,2,-7,AMA,DAL,324,3,8,0,,0,NA,NA,NA,NA,"NA",Rick Husband Amarillo Intl,Amarillo,United States,35.219369,-101.705931,Dallas Love Fld,Dallas,United States,32.847111,-96.851778
2008,1,7,1,1536,1540,1544,1555,WN,510,N400WN,68,75,52,-11,-4,AMA,DEN,358,7,9,0,,0,NA,NA,NA,NA,"NA",Rick Husband Amarillo Intl,Amarillo,United States,35.219369,-101.705931,Denver Intl,Denver,United States,39.861656,-104.673178
2008,1,7,1,1207,1150,1218,1205,WN,12,N326SW,131,135,117,13,17,AMA,LAS,758,4,10,0,,0,NA,NA,NA,NA,"NA",Rick Husband Amarillo Intl,Amarillo,United States,35.219369,-101.705931,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,7,1,1918,1920,2102,2115,WN,330,N499WN,104,115,88,-13,-2,AUS,BNA,756,4,12,0,,0,NA,NA,NA,NA,"NA",Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889,Nashville Intl,Nashville,United States,36.124472,-86.678194
2008,1,7,1,1413,1415,1800,1815,WN,1001,N632SW,167,180,157,-15,-2,AUS,BWI,1342,4,6,0,,0,NA,NA,NA,NA,"NA",Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,7,1,1047,1050,1134,1145,WN,61,N694SW,47,55,38,-11,-3,AUS,DAL,189,3,6,0,,0,NA,NA,NA,NA,"NA",Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889,Dallas Love Fld,Dallas,United States,32.847111,-96.851778
2008,1,7,1,1445,1450,1536,1545,WN,154,N747SA,51,55,36,-9,-5,AUS,DAL,189,3,12,0,,0,NA,NA,NA,NA,"NA",Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889,Dallas Love Fld,Dallas,United States,32.847111,-96.851778
2008,1,7,1,1830,1830,1916,1925,WN,460,N501SW,46,55,37,-9,0,AUS,DAL,189,3,6,0,,0,NA,NA,NA,NA,"NA",Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889,Dallas Love Fld,Dallas,United States,32.847111,-96.851778
2008,1,7,1,858,900,947,955,WN,1194,N654SW,49,55,37,-8,-2,AUS,DAL,189,3,9,0,,0,NA,NA,NA,NA,"NA",Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889,Dallas Love Fld,Dallas,United States,32.847111,-96.851778
2008,1,7,1,1544,1545,1635,1640,WN,1417,N510SW,51,55,42,-5,-1,AUS,DAL,189,3,6,0,,0,NA,NA,NA,NA,"NA",Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889,Dallas Love Fld,Dallas,United States,32.847111,-96.851778
2008,1,7,1,1741,1740,1825,1835,WN,2880,N521SW,44,55,36,-10,1,AUS,DAL,189,3,5,0,,0,NA,NA,NA,NA,"NA",Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889,Dallas Love Fld,Dallas,United States,32.847111,-96.851778
2008,1,7,1,1218,1210,1309,1300,WN,3949,N693SW,51,50,39,9,8,AUS,DAL,189,5,7,0,,0,NA,NA,NA,NA,"NA",Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889,Dallas Love Fld,Dallas,United States,32.847111,-96.851778
2008,1,7,1,1700,1705,1733,1745,WN,231,N740SW,93,100,81,-12,-5,AUS,ELP,528,4,8,0,,0,NA,NA,NA,NA,"NA",Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889,El Paso Intl,El Paso,United States,31.80725,-106.377583
2008,1,7,1,724,725,756,805,WN,2524,N288WN,92,100,79,-9,-1,AUS,ELP,528,3,10,0,,0,NA,NA,NA,NA,"NA",Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889,El Paso Intl,El Paso,United States,31.80725,-106.377583
2008,1,7,1,1438,1440,1524,1530,WN,112,N501SW,46,50,36,-6,-2,AUS,HOU,148,3,7,0,,0,NA,NA,NA,NA,"NA",Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889,William P Hobby,Houston,United States,29.645419,-95.278889
2008,1,7,1,1917,1910,2001,1955,WN,555,N527SW,44,45,32,6,7,AUS,HOU,148,5,7,0,,0,NA,NA,NA,NA,"NA",Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889,William P Hobby,Houston,United States,29.645419,-95.278889
2008,1,7,1,1107,1105,1155,1150,WN,2445,N651SW,48,45,35,5,2,AUS,HOU,148,4,9,0,,0,NA,NA,NA,NA,"NA",Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889,William P Hobby,Houston,United States,29.645419,-95.278889
2008,1,7,1,907,825,955,910,WN,2974,N745SW,48,45,35,45,42,AUS,HOU,148,4,9,0,,0,0,0,3,0,"42",Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889,William P Hobby,Houston,United States,29.645419,-95.278889
2008,1,7,1,900,900,1003,1000,WN,906,N627SW,183,180,166,3,0,AUS,LAS,1090,7,10,0,,0,NA,NA,NA,NA,"NA",Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,7,1,2042,1925,2137,2030,WN,3862,N638SW,175,185,165,67,77,AUS,LAS,1090,4,6,0,,0,0,0,0,0,"67",Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,7,1,1738,1740,1843,1850,WN,160,N498WN,65,70,54,-7,-2,AUS,LBB,341,3,8,0,,0,NA,NA,NA,NA,"NA",Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889,Lubbock Preston Smith Intl,Lubbock,United States,33.663639,-101.822778
2008,1,7,1,604,610,703,715,WN,697,N654SW,59,65,47,-12,-6,AUS,MAF,294,3,9,0,,0,NA,NA,NA,NA,"NA",Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889,Midland Intl,Midland,United States,31.942528,-102.201914
2008,1,7,1,1322,1320,1640,1645,WN,297,N238WN,138,145,124,-5,2,AUS,MCO,993,6,8,0,,0,NA,NA,NA,NA,"NA",Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,7,1,701,700,916,930,WN,1567,N639SW,135,150,120,-14,1,AUS,MDW,972,5,10,0,,0,NA,NA,NA,NA,"NA",Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,7,1,1518,1520,1655,1655,WN,700,N331SW,157,155,141,0,-2,AUS,PHX,872,6,10,0,,0,NA,NA,NA,NA,"NA",Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,7,1,1950,1955,2122,2130,WN,2183,N502SW,152,155,134,-8,-5,AUS,PHX,872,9,9,0,,0,NA,NA,NA,NA,"NA",Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889,Phoenix Sky Harbor Intl,Phoenix,United States,33.434278,-112.011583
2008,1,7,1,913,915,1023,1025,WN,3502,N333SW,190,190,178,-2,-2,AUS,SAN,1164,2,10,0,,0,NA,NA,NA,NA,"NA",Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889,San Diego Intl,San Diego,United States,32.733556,-117.189667
2008,1,7,1,1501,1355,1625,1535,WN,298,N789SW,144,160,128,50,66,BDL,BNA,852,4,12,0,,0,50,0,0,0,"0",Bradley Intl,Windsor Locks,United States,41.938889,-72.683222,Nashville Intl,Nashville,United States,36.124472,-86.678194
2008,1,7,1,1530,1515,1625,1625,WN,1657,N321SW,55,70,48,0,15,BDL,BWI,283,2,5,0,,0,NA,NA,NA,NA,"NA",Bradley Intl,Windsor Locks,United States,41.938889,-72.683222,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,7,1,1028,1035,1132,1145,WN,2707,N426WN,64,70,51,-13,-7,BDL,BWI,283,3,10,0,,0,NA,NA,NA,NA,"NA",Bradley Intl,Windsor Locks,United States,41.938889,-72.683222,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,7,1,736,735,843,845,WN,3481,N462WN,67,70,53,-2,1,BDL,BWI,283,3,11,0,,0,NA,NA,NA,NA,"NA",Bradley Intl,Windsor Locks,United States,41.938889,-72.683222,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,7,1,1721,1715,1828,1825,WN,3505,N485WN,67,70,55,3,6,BDL,BWI,283,2,10,0,,0,NA,NA,NA,NA,"NA",Bradley Intl,Windsor Locks,United States,41.938889,-72.683222,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,7,1,705,700,952,1000,WN,3655,N709SW,347,360,332,-8,5,BDL,LAS,2298,5,10,0,,0,NA,NA,NA,NA,"NA",Bradley Intl,Windsor Locks,United States,41.938889,-72.683222,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,7,1,1208,1205,1445,1510,WN,524,N772SW,157,185,143,-25,3,BDL,MCO,1050,6,8,0,,0,NA,NA,NA,NA,"NA",Bradley Intl,Windsor Locks,United States,41.938889,-72.683222,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,7,1,1725,1725,2008,1855,WN,2449,N737JW,223,150,211,73,0,BDL,MDW,777,5,7,0,,0,0,0,73,0,"0",Bradley Intl,Windsor Locks,United States,41.938889,-72.683222,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,7,1,640,645,811,820,WN,3916,N487WN,151,155,141,-9,-5,BDL,MDW,777,3,7,0,,0,NA,NA,NA,NA,"NA",Bradley Intl,Windsor Locks,United States,41.938889,-72.683222,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,7,1,1908,1910,2157,2225,WN,3407,N249WN,169,195,158,-28,-2,BDL,TPA,1111,4,7,0,,0,NA,NA,NA,NA,"NA",Bradley Intl,Windsor Locks,United States,41.938889,-72.683222,Tampa Intl,Tampa,United States,27.975472,-82.53325
2008,1,7,1,907,910,955,1000,WN,518,N214WN,48,50,34,-5,-3,BHM,BNA,177,4,10,0,,0,NA,NA,NA,NA,"NA",Birmingham Intl,Birmingham,United States,33.562942,-86.75355,Nashville Intl,Nashville,United States,36.124472,-86.678194
2008,1,7,1,701,705,946,955,WN,785,N406WN,105,110,93,-9,-4,BHM,BWI,682,2,10,0,,0,NA,NA,NA,NA,"NA",Birmingham Intl,Birmingham,United States,33.562942,-86.75355,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,7,1,1107,1110,1251,1305,WN,112,N501SW,104,115,92,-14,-3,BHM,DAL,587,3,9,0,,0,NA,NA,NA,NA,"NA",Birmingham Intl,Birmingham,United States,33.562942,-86.75355,Dallas Love Fld,Dallas,United States,32.847111,-96.851778
2008,1,7,1,1647,1645,1838,1825,WN,764,N202WN,111,100,97,13,2,BHM,DAL,587,5,9,0,,0,NA,NA,NA,NA,"NA",Birmingham Intl,Birmingham,United States,33.562942,-86.75355,Dallas Love Fld,Dallas,United States,32.847111,-96.851778
2008,1,7,1,1652,1655,1843,1850,WN,823,N484WN,111,115,97,-7,-3,BHM,HOU,570,4,10,0,,0,NA,NA,NA,NA,"NA",Birmingham Intl,Birmingham,United States,33.562942,-86.75355,William P Hobby,Houston,United States,29.645419,-95.278889
2008,1,7,1,1005,1005,1216,1220,WN,3430,N495WN,251,255,236,-4,0,BHM,LAS,1618,6,9,0,,0,NA,NA,NA,NA,"NA",Birmingham Intl,Birmingham,United States,33.562942,-86.75355,Mc Carran Intl,Las Vegas,United States,36.080056,-115.15225
2008,1,7,1,932,935,1155,1200,WN,1317,N707SA,83,85,67,-5,-3,BHM,MCO,478,7,9,0,,0,NA,NA,NA,NA,"NA",Birmingham Intl,Birmingham,United States,33.562942,-86.75355,Orlando Intl,Orlando,United States,28.429394,-81.308994
2008,1,7,1,633,635,819,820,WN,437,N772SW,106,105,94,-1,-2,BHM,MDW,570,4,8,0,,0,NA,NA,NA,NA,"NA",Birmingham Intl,Birmingham,United States,33.562942,-86.75355,Chicago Midway Intl,Chicago,United States,41.785972,-87.752417
2008,1,7,1,1217,1220,1316,1325,WN,223,N733SA,59,65,50,-9,-3,BHM,MSY,321,3,6,0,,0,NA,NA,NA,NA,"NA",Birmingham Intl,Birmingham,United States,33.562942,-86.75355,Louis Armstrong New Orleans Intl,New Orleans,United States,29.993389,-90.258028
2008,1,7,1,616,615,718,720,WN,1481,N463WN,62,65,50,-2,1,BHM,MSY,321,4,8,0,,0,NA,NA,NA,NA,"NA",Birmingham Intl,Birmingham,United States,33.562942,-86.75355,Louis Armstrong New Orleans Intl,New Orleans,United States,29.993389,-90.258028
2008,1,7,1,1907,1840,2105,2050,WN,342,N488WN,58,70,46,15,27,BHM,SDF,323,3,9,0,,0,0,0,0,0,"15",Birmingham Intl,Birmingham,United States,33.562942,-86.75355,Louisville International Airport,Louisville,United States,38.1740858,-85.7364989
2008,1,7,1,736,740,851,900,WN,472,N385SW,75,80,61,-9,-4,BHM,STL,410,4,10,0,,0,NA,NA,NA,NA,"NA",Birmingham Intl,Birmingham,United States,33.562942,-86.75355,Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028
2008,1,7,1,1749,1750,2011,2010,WN,2205,N391SW,82,80,67,1,-1,BHM,TPA,460,4,11,0,,0,NA,NA,NA,NA,"NA",Birmingham Intl,Birmingham,United States,33.562942,-86.75355,Tampa Intl,Tampa,United States,27.975472,-82.53325
2008,1,7,1,1417,1350,1636,1615,WN,813,N306SW,139,145,125,21,27,BNA,AUS,756,6,8,0,,0,1,0,0,0,"20",Nashville Intl,Nashville,United States,36.124472,-86.678194,Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889
2008,1,7,1,1952,1955,2207,2215,WN,3334,N633SW,135,140,122,-8,-3,BNA,AUS,756,4,9,0,,0,NA,NA,NA,NA,"NA",Nashville Intl,Nashville,United States,36.124472,-86.678194,Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889
2008,1,7,1,959,1000,1041,1050,WN,112,N501SW,42,50,32,-9,-1,BNA,BHM,177,2,8,0,,0,NA,NA,NA,NA,"NA",Nashville Intl,Nashville,United States,36.124472,-86.678194,Birmingham Intl,Birmingham,United States,33.562942,-86.75355
2008,1,7,1,901,900,1130,1140,WN,48,N625SW,89,100,77,-10,1,BNA,BWI,588,3,9,0,,0,NA,NA,NA,NA,"NA",Nashville Intl,Nashville,United States,36.124472,-86.678194,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,7,1,1430,1430,1657,1705,WN,133,N294WN,87,95,75,-8,0,BNA,BWI,588,4,8,0,,0,NA,NA,NA,NA,"NA",Nashville Intl,Nashville,United States,36.124472,-86.678194,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,7,1,2142,2145,8,15,WN,1107,N474WN,86,90,73,-7,-3,BNA,BWI,588,5,8,0,,0,NA,NA,NA,NA,"NA",Nashville Intl,Nashville,United States,36.124472,-86.678194,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,7,1,1257,1245,1529,1520,WN,1920,N396SW,92,95,77,9,12,BNA,BWI,588,3,12,0,,0,NA,NA,NA,NA,"NA",Nashville Intl,Nashville,United States,36.124472,-86.678194,Baltimore Washington Intl,Baltimore,United States,39.175361,-76.668333
2008,1,7,1,1021,1025,1238,1250,WN,518,N214WN,77,85,62,-12,-4,BNA,CLE,448,7,8,0,,0,NA,NA,NA,NA,"NA",Nashville Intl,Nashville,United States,36.124472,-86.678194,Cleveland Hopkins Intl,Cleveland,United States,41.411689,-81.849794
2008,1,7,1,920,920,1124,1130,WN,222,N643SW,64,70,54,-6,0,BNA,CMH,338,3,7,0,,0,NA,NA,NA,NA,"NA",Nashville Intl,Nashville,United States,36.124472,-86.678194,Port Columbus Intl,Columbus,United States,39.997972,-82.891889
